stock,weight,score,rank
3037,0.04000000086152694,4.227070966716311,1
1303,0.050000000250000017,3.522135689716944,2
2337,0.0222222227008483,3.500176741373678,3
2303,0.0222222227008483,2.916480976023112,4
6446,0.09999999759618268,2.083194883479013,5
3711,0.0222222227008483,1.9616763121488863,6
2313,0.04000000086152694,1.868651909227223,7
2454,0.0222222227008483,1.7968682633158228,8
2351,0.0222222227008483,1.7499862191944409,9
2408,0.0222222227008483,1.6142775236728084,10
2360,0.04000000086152694,1.563627130794698,11
2409,0.09999999759618268,1.3444107982333193,12
1326,0.050000000250000017,1.189336966454436,13
2344,0.0222222227008483,1.1591255687792834,14
2345,0.04000000086152694,0.8469715614099208,15
2308,0.04000000086152694,0.8290815658594388,16
2883,0.09999999759618268,0.7755611948445268,17
6770,0.0222222227008483,0.772046090592624,18
3443,0.0222222227008483,0.7341968573723481,19
1802,0.050000000250000017,0.6313281003875555,20
2887,0.09999999759618268,0.5465622712186223,21
1301,0.050000000250000017,0.41691954393610886,22
