stock,weight,score,rank
3443,0.02777777777777778,2.2834113926572717,1
2368,0.03571428571428571,2.1919043581751936,2
2408,0.02777777777777778,2.1547612977796358,3
3711,0.02777777777777778,2.0976960906794813,4
2454,0.02777777777777778,2.0779991081959155,5
2360,0.03571428571428571,1.9837904718808401,6
2344,0.02777777777777778,1.911530460259631,7
2303,0.02777777777777778,1.9078160804562025,8
2345,0.03571428571428571,1.8640324274322333,9
2308,0.03571428571428571,1.7829930396973506,10
2351,0.02777777777777778,1.658057232418302,11
2451,0.03571428571428571,1.5510176470836239,12
6770,0.02777777777777778,1.1307944543369841,13
1802,0.1,1.0807639233544637,14
3037,0.03571428571428571,0.847381669281083,15
3661,0.02777777777777778,0.719125602569765,16
1303,0.1,0.6420256297725635,17
1590,0.1,0.31561686076499906,18
2409,0.1,0.1842654775508243,19
2312,0.03571428571428571,0.14492757312684773,20
3008,0.1,0.07880167294399332,21
