stock,weight,score,rank
2408,0.04999999993749999,5.366367202797697,1
2344,0.04999999993749999,3.083192393283916,2
1215,0.04999999993749999,1.9529191215424986,3
1210,0.04999999993749999,1.748674603015622,4
2884,0.04999999993749999,1.5388596756437234,5
2615,0.04999999993749999,1.2336864806968897,6
2368,0.0333333335,1.1846103565765973,7
2027,0.04999999993749999,1.1463130858127728,8
3231,0.0333333335,1.1157760292004977,9
2812,0.04999999993749999,1.0978091310945197,10
2891,0.04999999993749999,0.9904567488176989,11
1519,0.04999999993749999,0.9705186788285932,12
2412,0.04999999993749999,0.9572249781066395,13
2451,0.0333333335,0.943409007134223,14
1513,0.04999999993749999,0.9386665947725292,15
3034,0.04999999993749999,0.8784534495521842,16
1231,0.04999999993749999,0.8755154968279172,17
5903,0.04999999993749999,0.8715320381686682,18
2376,0.0333333335,0.7946512860451805,19
2360,0.0333333335,0.7328818166707458,20
2303,0.04999999993749999,0.7109443561516954,21
2357,0.0333333335,0.6877229274560772,22
