stock,weight,score,rank
2360,0.028571428950545343,3.2591538352963223,1
2368,0.028571428950545343,3.034434921252667,2
3711,0.025000000331727175,2.682243441721981,3
2344,0.025000000331727175,2.526222476221689,4
2308,0.028571428950545343,2.4933999951887262,5
1802,0.06666666700000004,2.3795140449281793,6
2345,0.028571428950545343,2.056786161012995,7
6770,0.025000000331727175,1.917405547581973,8
3037,0.028571428950545343,1.533994367400712,9
2351,0.025000000331727175,1.5165146066293054,10
2451,0.028571428950545343,1.4152995757494364,11
1303,0.06666666700000004,1.3721724774715043,12
1326,0.06666666700000004,1.14508741136521,13
3443,0.025000000331727175,0.871592998877687,14
2449,0.025000000331727175,0.44047494055619746,15
2454,0.025000000331727175,0.321360194432071,16
2231,0.09999999842309133,0.15785896184284598,17
2303,0.025000000331727175,0.12026590805188059,18
2409,0.09999999842309133,0.09755740144125113,19
6446,0.09999999842309133,0.0553844427270978,20
1590,0.09999999842309133,0.05107171789199762,21
2312,0.028571428950545343,0.026454932153810465,22
