stock,weight,score,rank
2337,0.022222222517090818,3.853177335348123,1
1303,0.06666666700000003,3.8370466606142046,2
3037,0.040000000530763476,3.016641526406589,3
2408,0.022222222517090818,2.453737723767518,4
3711,0.022222222517090818,2.270928565792471,5
2303,0.022222222517090818,2.018665203065091,6
6446,0.09999999842309132,2.004202733108787,7
2344,0.022222222517090818,1.8895381525837847,8
3443,0.022222222517090818,1.788371012682658,9
2313,0.040000000530763476,1.788025449095533,10
2360,0.040000000530763476,1.3911905329711778,11
2409,0.09999999842309132,1.3828400894931132,12
2351,0.022222222517090818,1.2676718228349293,13
2454,0.022222222517090818,0.8704114107180853,14
2345,0.040000000530763476,0.7867522424687707,15
1326,0.06666666700000003,0.6932178998389547,16
3008,0.09999999842309132,0.5690210165982489,17
2308,0.040000000530763476,0.5613847340611653,18
6770,0.022222222517090818,0.5512106753426753,19
1802,0.06666666700000003,0.3835212747024466,20
2883,0.09999999842309132,0.3821314914872724,21
