stock,weight,score,rank
2368,0.045454545454545456,3.452599793217862,1
2345,0.045454545454545456,2.0863568541056146,2
3661,0.045454545454545456,1.9554848350652312,3
2408,0.045454545454545456,1.8595821480856474,4
1210,0.045454545454545456,1.8584998088030755,5
1231,0.045454545454545456,1.793196640343491,6
2615,0.045454545454545456,1.6387091089917425,7
2812,0.045454545454545456,1.4453824994879856,8
1215,0.045454545454545456,1.300400884092981,9
2385,0.045454545454545456,1.153191020186469,10
1590,0.045454545454545456,1.1460121995980586,11
2891,0.045454545454545456,1.1418115491450584,12
2609,0.045454545454545456,1.1034155408639146,13
2451,0.045454545454545456,1.1030559735798404,14
2884,0.045454545454545456,1.06257438522687,15
2603,0.045454545454545456,1.0083488549737578,16
2379,0.045454545454545456,1.0048118763344662,17
5903,0.045454545454545456,0.9940604971433731,18
4133,0.045454545454545456,0.8273965670529947,19
2412,0.045454545454545456,0.805018221648569,20
2880,0.045454545454545456,0.7191382568316608,21
2303,0.045454545454545456,0.6741652479964072,22
