stock,weight,score,rank
2337,0.02916666666666666,3.8214118189599837,1
1303,0.07777777777777778,3.7877866000324523,2
2408,0.02916666666666666,3.526756713002121,3
2344,0.02916666666666666,3.010928466739214,4
3443,0.02916666666666666,2.790091650729726,5
6446,0.1,2.7164979203416313,6
3711,0.02916666666666666,2.3410639506340276,7
2409,0.1,1.8221480619217651,8
2313,0.02916666666666666,1.5405165863883297,9
2360,0.02916666666666666,1.5152556960363446,10
3008,0.1,1.3480842370523065,11
2303,0.02916666666666666,1.131850634506115,12
2351,0.02916666666666666,0.9812391554805284,13
2345,0.02916666666666666,0.8739644268062374,14
2368,0.02916666666666666,0.8383183263496499,15
6770,0.02916666666666666,0.8122715805456595,16
2308,0.02916666666666666,0.6164150069422929,17
1802,0.07777777777777778,0.48775252528597407,18
3037,0.02916666666666666,0.42229866692211926,19
1326,0.07777777777777778,0.3281033480309207,20
2312,0.02916666666666666,0.2942537240565689,21
2356,0.02916666666666666,0.26663500982613586,22
