stock,weight,score,rank
2337,0.027777777777777783,3.853177335348123,1
1303,0.1,3.8370466606142046,2
3037,0.03571428571428572,3.016641526406589,3
2408,0.027777777777777783,2.453737723767518,4
3711,0.027777777777777783,2.270928565792471,5
2303,0.027777777777777783,2.018665203065091,6
6446,0.1,2.004202733108787,7
2344,0.027777777777777783,1.8895381525837847,8
3443,0.027777777777777783,1.788371012682658,9
2313,0.03571428571428572,1.788025449095533,10
2360,0.03571428571428572,1.3911905329711778,11
2409,0.1,1.3828400894931132,12
2351,0.027777777777777783,1.2676718228349293,13
2454,0.027777777777777783,0.8704114107180853,14
2345,0.03571428571428572,0.7867522424687707,15
3008,0.1,0.5690210165982489,16
2308,0.03571428571428572,0.5613847340611653,17
6770,0.027777777777777783,0.5512106753426753,18
1802,0.1,0.3835212747024466,19
2368,0.03571428571428572,0.3793302857305013,20
2312,0.03571428571428572,0.1148545259976379,21
