stock,weight,score,rank
2344,0.027777777777777787,2.5395425979333472,1
2303,0.027777777777777787,2.458666028719786,2
2408,0.027777777777777787,2.4474069202118445,3
2454,0.027777777777777787,2.066357666017895,4
3711,0.027777777777777787,2.031867226230478,5
3443,0.027777777777777787,1.9515288558592119,6
3037,0.03125000000000001,1.8395322807542587,7
2409,0.1,1.6821700507864166,8
1303,0.1,1.6629044792644692,9
2351,0.027777777777777787,1.6625028418237302,10
3008,0.1,1.4892675089811762,11
6770,0.027777777777777787,1.3246173483091206,12
2345,0.03125000000000001,1.311700874515112,13
2360,0.03125000000000001,1.2520206584368365,14
6446,0.1,1.2230807183704675,15
2368,0.03125000000000001,1.216991817645161,16
2308,0.03125000000000001,1.1322721103607924,17
2312,0.03125000000000001,0.7859431798575289,18
1802,0.1,0.5905446938458795,19
2451,0.03125000000000001,0.545556617299323,20
2356,0.03125000000000001,0.4769488236477191,21
2401,0.027777777777777787,0.3608539142046997,22
