stock,weight,score,rank
2308,0.027777777777777783,4.611031292665898,1
2344,0.03571428571428572,4.220247315298925,2
1802,0.1,3.1526429599933232,3
2368,0.027777777777777783,3.1248950417606634,4
2360,0.027777777777777783,2.912854302137581,5
2449,0.03571428571428572,2.3294529005988602,6
6770,0.03571428571428572,2.0893169107282126,7
2231,0.1,1.8058251869428952,8
2345,0.027777777777777783,1.4553912789253076,9
1303,0.1,0.9323415427147395,10
3037,0.027777777777777783,0.8575954506414643,11
2634,0.1,0.8314081018195794,12
2313,0.027777777777777783,0.7963186273940279,13
2337,0.03571428571428572,0.6927621630058496,14
3661,0.03571428571428572,0.6876390157859947,15
2330,0.03571428571428572,0.6058980933706583,16
2451,0.027777777777777783,0.5526491555898949,17
1215,0.1,0.5449970918496465,18
2317,0.027777777777777783,0.47546082845893395,19
3443,0.03571428571428572,0.41277679531166694,20
3231,0.027777777777777783,0.3867755388607698,21
