stock,weight,score,rank
2368,0.02857142880878956,4.273454096240813,1
2308,0.02857142880878956,4.226633430362198,2
1802,0.066666667,3.9302019724348938,3
2360,0.02857142880878956,2.4459174850788705,4
2408,0.03333333361025449,2.380702815390421,5
2344,0.03333333361025449,2.2408479338515535,6
2449,0.03333333361025449,1.9853090426504942,7
2231,0.07999999913538922,1.7851131572361303,8
2345,0.02857142880878956,1.7592612093797366,9
3661,0.03333333361025449,1.5817063509478597,10
1303,0.066666667,1.353454409286959,11
2634,0.07999999913538922,1.1303710240932705,12
3037,0.02857142880878956,0.7866815455670153,13
1215,0.07999999913538922,0.7700927507623052,14
1519,0.07999999913538922,0.6899044103525385,15
2313,0.02857142880878956,0.5646242005247494,16
2451,0.02857142880878956,0.44424654782401257,17
2330,0.03333333361025449,0.3162488608420957,18
1326,0.066666667,0.3105483056945657,19
2337,0.03333333361025449,0.2812092758515616,20
2884,0.07999999913538922,0.23237418800365175,21
