stock,weight,score,rank
2408,0.059999999755296525,4.518478269973256,1
2368,0.025000000180879365,2.6007093485890955,2
2344,0.059999999755296525,2.0742136548995624,3
2615,0.059999999755296525,1.9264261488050178,4
2345,0.025000000180879365,1.4902956840196864,5
3231,0.025000000180879365,1.3745676281016315,6
1519,0.05000000025000001,1.3416669568158683,7
2357,0.025000000180879365,1.1849385889492232,8
3661,0.059999999755296525,1.1706331291080017,9
1215,0.059999999755296525,1.1574292660487981,10
1210,0.059999999755296525,1.0882945198995173,11
2360,0.025000000180879365,1.0453246710435147,12
2376,0.025000000180879365,1.014410027929732,13
2027,0.059999999755296525,0.9610585334463262,14
1513,0.05000000025000001,0.9389583242655107,15
2884,0.059999999755296525,0.8578199068546518,16
2451,0.025000000180879365,0.7981651340222006,17
2891,0.059999999755296525,0.7364464643807691,18
1231,0.059999999755296525,0.7252060194667653,19
1503,0.05000000025000001,0.7052554984331324,20
2382,0.025000000180879365,0.6976436522857177,21
1590,0.05000000025000001,0.6676074739506985,22
