stock,weight,score,rank
2337,0.027777777777777787,4.891085228797297,1
2408,0.027777777777777787,3.8433652696270686,2
1303,0.1,3.5810870859350947,3
2344,0.027777777777777787,3.1001663304910476,4
3443,0.027777777777777787,2.7213720578885088,5
3711,0.027777777777777787,2.6248164872976543,6
6446,0.1,2.131826594507271,7
2313,0.03125000000000001,1.8208063986773166,8
2409,0.1,1.5262658279429782,9
3037,0.03125000000000001,1.3517159647228578,10
2303,0.027777777777777787,1.0474921335294909,11
2360,0.03125000000000001,0.9978944913315101,12
2351,0.027777777777777787,0.8449230478045531,13
3008,0.1,0.7331937337296558,14
2345,0.03125000000000001,0.5775965707025733,15
2368,0.03125000000000001,0.5103152988165469,16
6770,0.027777777777777787,0.43212508591754284,17
2308,0.03125000000000001,0.29558966838114453,18
1802,0.1,0.15095953414111293,19
2312,0.03125000000000001,0.1336677259785435,20
3661,0.027777777777777787,0.11472219406400869,21
2356,0.03125000000000001,0.11289434008783229,22
