stock,weight,score,rank
2337,0.025925925925925918,4.394559929865644,1
3037,0.033333333333333326,3.631299543322481,2
2303,0.025925925925925918,2.9653402538478715,3
2344,0.025925925925925918,2.1835429489726024,4
2454,0.025925925925925918,2.043461393676296,5
2313,0.033333333333333326,1.9649408589809156,6
2408,0.025925925925925918,1.9172675224334943,7
2351,0.025925925925925918,1.8133121339059426,8
2360,0.033333333333333326,1.7211520064467094,9
3711,0.025925925925925918,1.6810321963590111,10
2409,0.1,1.6241708064891185,11
3443,0.025925925925925918,1.5686749978829928,12
1303,0.07777777777777778,1.5026264806504763,13
6770,0.025925925925925918,1.4052524655431688,14
3008,0.1,1.2411412968010849,15
6446,0.1,1.1011251024259168,16
2345,0.033333333333333326,1.0062384572404288,17
2308,0.033333333333333326,0.851507648189628,18
2368,0.033333333333333326,0.8120262154600394,19
1802,0.07777777777777778,0.5025560965061366,20
2312,0.033333333333333326,0.4994817454246089,21
1326,0.07777777777777778,0.47533806437674125,22
