stock,weight,score,rank
2345,0.02857142871428571,3.434655393446802,1
2618,0.053333333266666665,2.712551694751375,2
1231,0.053333333266666665,2.0378420987558674,3
2360,0.02857142871428571,1.8984189068482953,4
2357,0.02857142871428571,1.7791281723478112,5
2723,0.053333333266666665,1.5954947149109004,6
2603,0.053333333266666665,1.5192880944554963,7
2454,0.053333333266666665,1.3044803861070657,8
2354,0.02857142871428571,1.2498311118208119,9
2882,0.053333333266666665,1.233957288316217,10
2330,0.053333333266666665,1.2176526070885045,11
3661,0.053333333266666665,1.1065342441829014,12
2610,0.053333333266666665,1.086248330518936,13
2609,0.053333333266666665,1.0330716636328123,14
2606,0.053333333266666665,1.022492601860759,15
2308,0.02857142871428571,0.9906039106786194,16
6446,0.053333333266666665,0.850176907322462,17
2324,0.02857142871428571,0.834173803338007,18
2883,0.053333333266666665,0.8286296723323794,19
3045,0.053333333266666665,0.8077071313637161,20
2891,0.053333333266666665,0.8023551928107908,21
2368,0.02857142871428571,0.6905314844413936,22
