stock,weight,score,rank
2408,0.05714285657928022,3.7690528967521213,1
2368,0.05000000025,3.744190415912333,2
3661,0.05714285657928022,2.239991860424715,3
1802,0.05000000025,2.1844681300054316,4
1215,0.05714285657928022,1.7794350469381097,5
1519,0.05714285657928022,1.6751448842275771,6
2308,0.05000000025,1.618600687057593,7
1210,0.05714285657928022,1.2448634639885983,8
2884,0.03333333365750642,1.1462950772155496,9
2027,0.05000000025,1.1082114755745733,10
2615,0.05714285657928022,1.0683323618200613,11
2812,0.03333333365750642,1.0370438859661169,12
2801,0.03333333365750642,0.833533695869472,13
1301,0.05000000025,0.7989599845535346,14
2890,0.03333333365750642,0.7746566177985091,15
3231,0.05000000025,0.7502342793791231,16
2376,0.05000000025,0.7345069862693354,17
2886,0.03333333365750642,0.6982288835441988,18
1303,0.05000000025,0.6923470340564957,19
2379,0.05714285657928022,0.6746945544402823,20
2891,0.03333333365750642,0.6261590000028845,21
