stock,weight,score,rank
3037,0.038888888888888876,4.677914541919417,1
2337,0.02333333333333333,3.6027342427934923,2
2303,0.02333333333333333,2.490620131403363,3
2454,0.02333333333333333,2.023110284876749,4
3711,0.02333333333333333,1.9966960392920277,5
2344,0.02333333333333333,1.9566357975685904,6
2360,0.038888888888888876,1.8989976280573133,7
2409,0.1,1.8968360219803564,8
2408,0.02333333333333333,1.8573799696883795,9
1303,0.07777777777777775,1.853287556028785,10
2351,0.02333333333333333,1.7726249221316583,11
2313,0.038888888888888876,1.6331268325476893,12
6446,0.1,1.5383449437099959,13
3443,0.02333333333333333,1.4968833624092877,14
6770,0.02333333333333333,1.189328042385198,15
1802,0.07777777777777775,0.9344723942382452,16
2308,0.038888888888888876,0.933526490901379,17
2345,0.038888888888888876,0.9158329371344217,18
3008,0.1,0.8731256063152679,19
2368,0.038888888888888876,0.7433057454603471,20
1326,0.07777777777777775,0.29751151698477724,21
2330,0.02333333333333333,0.2933573326886382,22
