stock,weight,score,rank
2345,0.02857142884929122,3.5188516642224643,1
3661,0.05000000025000001,2.542552213631332,2
2360,0.02857142884929122,2.283111211444158,3
2618,0.05714285657928023,2.2742682505031286,4
1231,0.05714285657928023,1.870954672590596,5
2312,0.02857142884929122,1.7940182860079978,6
2354,0.02857142884929122,1.770130225282906,7
2603,0.05000000025000001,1.3558210830820316,8
6446,0.05714285657928023,1.313021831108088,9
2357,0.02857142884929122,1.2887914937867764,10
2610,0.05714285657928023,1.2087500404081841,11
2609,0.05000000025000001,1.0966863417194,12
2723,0.05714285657928023,1.0481760432711709,13
2454,0.05000000025000001,0.9737560350540111,14
2615,0.05000000025000001,0.9699619603299017,15
2882,0.05714285657928023,0.9612878919942383,16
2368,0.02857142884929122,0.9611020205867076,17
2330,0.05000000025000001,0.953919232254407,18
2449,0.05000000025000001,0.7402087182808404,19
2308,0.02857142884929122,0.7347613496073842,20
2606,0.05000000025000001,0.6109531938692305,21
9904,0.05714285657928023,0.5914886997255013,22
