stock,weight,score,rank
2027,0.06666666579915172,4.543774488082278,1
3661,0.05000000024999999,2.764009710448307,2
2345,0.028571429029298538,2.445022318816965,3
1231,0.06666666579915172,2.3087732865819355,4
2606,0.05000000024999999,2.3047516557460126,5
2357,0.028571429029298538,1.6693512728454243,6
2637,0.05000000024999999,1.5752475570705926,7
2618,0.06666666579915172,1.4513847429904934,8
2603,0.05000000024999999,1.3418386310714954,9
2312,0.028571429029298538,1.2871460119455866,10
2609,0.05000000024999999,1.1841947715848045,11
2360,0.028571429029298538,1.1648915128500956,12
2454,0.05000000024999999,1.1306279518637616,13
2354,0.028571429029298538,1.1156680712993376,14
2368,0.028571429029298538,1.0460151499218038,15
2723,0.06666666579915172,0.9355037959997199,16
3443,0.05000000024999999,0.9128225065196118,17
2408,0.05000000024999999,0.8880498593661519,18
2002,0.06666666579915172,0.8259576840807217,19
2324,0.028571429029298538,0.7267063272215006,20
1590,0.06666666579915172,0.7027379429821449,21
