stock,weight,score,rank
1303,0.06666666700000003,4.031253159042183,1
2337,0.02222222251709082,3.1460334470101907,2
6446,0.09999999842309133,2.4170986837400514,3
2408,0.02222222251709082,2.31749033091893,4
3037,0.03333333377563623,2.228693836896787,5
3711,0.02222222251709082,2.129236973687343,6
2303,0.02222222251709082,2.127564485072987,7
3443,0.02222222251709082,1.8578671914698401,8
2344,0.02222222251709082,1.7968435108637157,9
2360,0.03333333377563623,1.6700569934175824,10
2313,0.03333333377563623,1.6515544530835728,11
2351,0.02222222251709082,1.4442541133450202,12
2409,0.09999999842309133,1.4287340726145568,13
1326,0.06666666700000003,0.9723310851116114,14
2454,0.02222222251709082,0.9417214351671888,15
3008,0.09999999842309133,0.9265571820054752,16
2345,0.03333333377563623,0.8611184840570903,17
2308,0.03333333377563623,0.6937077505983518,18
6770,0.02222222251709082,0.6623092959399394,19
2883,0.09999999842309133,0.5922956065455675,20
1802,0.06666666700000003,0.5838747888130661,21
2368,0.03333333377563623,0.5587043575059609,22
