stock,weight,score,rank
2337,0.02916666666666666,2.7583120088233097,1
6770,0.02916666666666666,2.6998566498282313,2
3037,0.033333333333333326,2.436434120217045,3
2313,0.033333333333333326,2.32798079932912,4
1802,0.07777777777777775,2.1080888822172126,5
1303,0.07777777777777775,1.9461551178328091,6
2449,0.02916666666666666,1.8639444048794267,7
2360,0.033333333333333326,1.8169312088899858,8
2368,0.033333333333333326,1.5773884366905275,9
3711,0.02916666666666666,1.5528868861620457,10
2308,0.033333333333333326,1.3720483613737384,11
2451,0.033333333333333326,1.0871092305332308,12
3443,0.02916666666666666,1.0177090166866205,13
1519,0.1,0.447893211448643,14
6446,0.1,0.2859592636684849,15
2303,0.02916666666666666,0.281046519330638,16
1326,0.07777777777777775,0.2383243356942079,17
1789,0.1,0.21183281896628653,18
2454,0.02916666666666666,0.1429300966695362,19
2345,0.033333333333333326,0.13863918620305526,20
2330,0.02916666666666666,0.10126506729357916,21
