stock,weight,score,rank
2337,0.027777777777777783,4.883741184011816,1
2408,0.027777777777777783,3.7281751785901,2
1303,0.1,3.6871049275696444,3
2344,0.027777777777777783,2.961842534820476,4
3443,0.027777777777777783,2.6687504626864325,5
3711,0.027777777777777783,2.5271050845626637,6
6446,0.1,2.1502394037872556,7
2313,0.03571428571428572,1.8074430068043508,8
3037,0.03571428571428572,1.806188785523118,9
2409,0.1,1.468613894677099,10
2360,0.03571428571428572,0.996875406434206,11
2303,0.027777777777777783,0.9963066961291204,12
2351,0.027777777777777783,0.755048314924055,13
3008,0.1,0.7145324369741033,14
2345,0.03571428571428572,0.5453804052338301,15
2368,0.03571428571428572,0.47099883222243927,16
6770,0.027777777777777783,0.4085476353166693,17
2308,0.03571428571428572,0.2730859829333667,18
1802,0.1,0.1396078009310756,19
2312,0.03571428571428572,0.12041454499615872,20
3661,0.027777777777777783,0.10652998470069905,21
