stock,weight,score,rank
2344,0.02962962962962963,5.156703770162164,1
2408,0.02962962962962963,5.153374719226717,2
2337,0.02962962962962963,4.0394112409425675,3
6770,0.02962962962962963,3.440012665236614,4
3037,0.03809523809523809,1.940686799898337,5
2313,0.03809523809523809,1.2710499619943347,6
3711,0.02962962962962963,1.2049242262655129,7
2360,0.03809523809523809,1.0184133223663243,8
2449,0.02962962962962963,0.8791413310377023,9
1303,0.08888888888888889,0.8588301160214266,10
2308,0.03809523809523809,0.7309771248491663,11
2451,0.03809523809523809,0.7285541828453798,12
3443,0.02962962962962963,0.7262418315554592,13
1802,0.08888888888888889,0.5739869229980109,14
2368,0.03809523809523809,0.4110239936367067,15
1326,0.08888888888888889,0.31749128917680525,16
2330,0.02962962962962963,0.3151693458248862,17
1519,0.1,0.2785681806725065,18
2303,0.02962962962962963,0.20851243953267415,19
2887,0.1,0.12367557602204476,20
2312,0.03809523809523809,0.12200211028421847,21
